id,key,value,type
9321967,oneway,yes,regular
9321967,source,massgis_import_v0.1_20071009093414,regular
9321967,bicycle,no,regular
9321967,highway,motorway,regular
9321967,maxspeed,50 mph,regular
9321967,sidewalk,none,regular
9321967,condition,good,regular
9321967,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9321967,way_id,155720,massgis
9321969,name,Townsley Avenue,regular
9321969,note,FIXME unreviewed oneway,regular
9321969,lanes,1,regular
9321969,width,6.1,regular
9321969,oneway,yes,regular
9321969,source,massgis_import_v0.1_20071009093414,regular
9321969,highway,residential,regular
9321969,condition,fair,regular
9321969,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9321969,way_id,127316,massgis
9321994,name,Coomes Street,regular
9321994,lanes,2,regular
9321994,width,15.2,regular
9321994,source,massgis_import_v0.1_20071009093414,regular
9321994,highway,residential,regular
9321994,condition,good,regular
9321994,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9321994,way_id,159330,massgis
9322005,name,Athol Street,regular
9322005,lanes,2,regular
9322005,width,18.3,regular
9322005,source,massgis_import_v0.1_20071009093414,regular
9322005,highway,residential,regular
9322005,condition,good,regular
9322005,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322005,way_id,197723,massgis
9322009,name,High Street,regular
9322009,lanes,2,regular
9322009,width,10.4,regular
9322009,source,massgis_import_v0.1_20071009093414,regular
9322009,highway,tertiary,regular
9322009,condition,good,regular
9322009,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322009,way_id,195728,massgis
9322010,name,West Union Street,regular
9322010,lanes,2,regular
9322010,width,15.2,regular
9322010,source,massgis_import_v0.1_20071009093414,regular
9322010,highway,residential,regular
9322010,condition,fair,regular
9322010,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322010,way_id,167606,massgis
9322024,name,Abbe Avenue,regular
9322024,lanes,2,regular
9322024,width,15.2,regular
9322024,source,massgis_import_v0.1_20071009093414,regular
9322024,highway,residential,regular
9322024,condition,fair,regular
9322024,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322024,way_id,177245,massgis
9322030,name,Eagle Street,regular
9322030,lanes,2,regular
9322030,width,15.2,regular
9322030,source,massgis_import_v0.1_20071009093414,regular
9322030,highway,residential,regular
9322030,condition,fair,regular
9322030,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322030,way_id,131237,massgis
9322049,ramp,yes,regular
9322049,lanes,1,regular
9322049,layer,2,regular
9322049,width,15.2,regular
9322049,bridge,yes,regular
9322049,oneway,yes,regular
9322049,source,massgis_import_v0.1_20071009093414,regular
9322049,highway,motorway_link,regular
9322049,condition,good,regular
9322049,orig_name,Ramp-rt 291 Eb To Dwight St,regular
9322049,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322049,way_id,175133,massgis
9322052,name,Springfield Street,regular
9322052,lanes,2,regular
9322052,width,18.3,regular
9322052,source,massgis_import_v0.1_20071009093414,regular
9322052,highway,secondary,regular
9322052,condition,good,regular
9322052,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322052,way_id,128763,massgis
9322064,name,West Margaret Street,regular
9322064,lanes,2,regular
9322064,width,15.2,regular
9322064,source,massgis_import_v0.1_20071009093414,regular
9322064,highway,residential,regular
9322064,condition,fair,regular
9322064,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322064,way_id,211534,massgis
9322080,name,Chapin Terrace,regular
9322080,lanes,1,regular
9322080,width,38.4,regular
9322080,oneway,yes,regular
9322080,source,massgis_import_v0.1_20071009093414,regular
9322080,highway,tertiary,regular
9322080,condition,fair,regular
9322080,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322080,way_id,195813,massgis
9322087,name,Main Street,regular
9322087,width,19.8,regular
9322087,oneway,yes,regular
9322087,source,massgis_import_v0.1_20071009093414,regular
9322087,highway,secondary,regular
9322087,condition,good,regular
9322087,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322087,way_id,151462,massgis
9322095,name,Phoenix Terrace,regular
9322095,lanes,1,regular
9322095,width,30.5,regular
9322095,source,massgis_import_v0.1_20071009093414,regular
9322095,highway,residential,regular
9322095,condition,good,regular
9322095,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322095,way_id,200299,massgis
9322099,name,Lexington Street,regular
9322099,lanes,2,regular
9322099,width,15.2,regular
9322099,source,massgis_import_v0.1_20071009093414,regular
9322099,highway,residential,regular
9322099,condition,good,regular
9322099,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322099,way_id,170413,massgis
9322111,name,Elmwood Street,regular
9322111,lanes,2,regular
9322111,width,12.2,regular
9322111,source,massgis_import_v0.1_20071009093414,regular
9322111,highway,residential,regular
9322111,condition,good,regular
9322111,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322111,way_id,199063,massgis
9322114,name,Grosvenor Street,regular
9322114,lanes,2,regular
9322114,width,15.2,regular
9322114,source,massgis_import_v0.1_20071009093414,regular
9322114,highway,residential,regular
9322114,condition,good,regular
9322114,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322114,way_id,157838,massgis
9322117,name,Armory Street,regular
9322117,lanes,2,regular
9322117,width,15.2,regular
9322117,source,massgis_import_v0.1_20071009093414,regular
9322117,highway,residential,regular
9322117,surface,unpaved,regular
9322117,condition,deficient,regular
9322117,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322117,way_id,207429,massgis
9322132,name,Merwin Street,regular
9322132,lanes,2,regular
9322132,width,15.2,regular
9322132,source,massgis_import_v0.1_20071009093414,regular
9322132,highway,residential,regular
9322132,condition,fair,regular
9322132,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322132,way_id,127887,massgis
9322135,lanes,2,regular
9322135,width,15.2,regular
9322135,oneway,yes,regular
9322135,source,massgis_import_v0.1_20071009093414,regular
9322135,highway,motorway_link,regular
9322135,condition,good,regular
9322135,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322135,way_id,129831,massgis
9322146,name,Hartley Street,regular
9322146,lanes,2,regular
9322146,width,15.2,regular
9322146,source,massgis_import_v0.1_20071009093414,regular
9322146,highway,residential,regular
9322146,condition,good,regular
9322146,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322146,way_id,192788,massgis
9322156,name,Nevada Street,regular
9322156,lanes,2,regular
9322156,width,15.2,regular
9322156,source,massgis_import_v0.1_20071009093414,regular
9322156,highway,residential,regular
9322156,condition,good,regular
9322156,attribution,Office of Geographic and Environmental Information (MassGIS),regular
9322156,way_id,149029,massgis
9322192,name,Wait Street,regular
9322192,lanes,2,regular
9322192,width,12.2,regular
9322192,source,massgis_import_v0.1_20071009093414,regular
9322192,highway,residential,regular
